route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
UP,20260220,20260220-4234,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260220,20260220-4233,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260220,20260220-4232,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260220,20260220-4231,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260220,20260220-4230,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260220,20260220-4229,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260220,20260220-4228,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260220,20260220-4227,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260220,20260220-4226,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260220,20260220-4225,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260220,20260220-4224,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260220,20260220-4223,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260220,20260220-4222,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260220,20260220-4221,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260220,20260220-4220,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260220,20260220-4219,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260220,20260220-4218,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260220,20260220-4217,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260220,20260220-4216,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260220,20260220-4215,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260220,20260220-4214,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260220,20260220-4213,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260220,20260220-4212,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260220,20260220-4211,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260220,20260220-4210,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260220,20260220-4209,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260220,20260220-4208,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260220,20260220-4207,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260220,20260220-4206,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260220,20260220-4205,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260220,20260220-4204,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260220,20260220-4203,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260220,20260220-4142,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260220,20260220-4141,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260220,20260220-4140,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260220,20260220-4139,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260220,20260220-4138,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260220,20260220-4137,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260220,20260220-4136,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260220,20260220-4135,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260220,20260220-4134,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260220,20260220-4133,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260220,20260220-4132,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260220,20260220-4131,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260220,20260220-4130,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260220,20260220-4129,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260220,20260220-4128,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260220,20260220-4127,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260220,20260220-4126,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260220,20260220-4125,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260220,20260220-4124,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260220,20260220-4123,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260220,20260220-4122,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260220,20260220-4121,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260220,20260220-4120,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260220,20260220-4119,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260220,20260220-4118,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260220,20260220-4117,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260220,20260220-4116,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260220,20260220-4115,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260220,20260220-4114,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260220,20260220-4113,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260220,20260220-4112,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260220,20260220-4111,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260220,20260220-4110,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260220,20260220-4109,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260220,20260220-4108,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260220,20260220-4107,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260220,20260220-4106,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260220,20260220-4105,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260220,20260220-4104,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260220,20260220-4043,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260220,20260220-4042,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260220,20260220-4041,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260220,20260220-4040,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260220,20260220-4039,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260220,20260220-4038,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260220,20260220-4037,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260220,20260220-4036,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260220,20260220-4035,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260220,20260220-4034,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260220,20260220-4033,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260220,20260220-4032,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260220,20260220-4031,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260220,20260220-4030,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260220,20260220-4029,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260220,20260220-4028,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260220,20260220-4027,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260220,20260220-4026,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260220,20260220-4025,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260220,20260220-4024,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260220,20260220-4023,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260220,20260220-4022,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260220,20260220-4021,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260220,20260220-4020,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260220,20260220-4019,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260220,20260220-4018,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260220,20260220-4017,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260220,20260220-4016,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260220,20260220-4015,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260220,20260220-4014,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260220,20260220-4013,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260220,20260220-4012,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260220,20260220-4011,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260220,20260220-4010,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260220,20260220-4009,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260220,20260220-4008,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260220,20260220-4007,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260220,20260220-4006,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260220,20260220-4005,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260220,20260220-4004,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260220,20260220-4003,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260219,20260219-4341,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260219,20260219-4340,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260219,20260219-4339,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260219,20260219-4338,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260219,20260219-4337,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260219,20260219-4336,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260219,20260219-4335,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260219,20260219-4334,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260219,20260219-4333,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260219,20260219-4332,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260219,20260219-4331,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260219,20260219-4330,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260219,20260219-4329,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260219,20260219-4328,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260219,20260219-4327,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260219,20260219-4326,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260219,20260219-4325,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260219,20260219-4324,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260219,20260219-4323,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260219,20260219-4322,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260219,20260219-4321,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260219,20260219-4320,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260219,20260219-4319,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260219,20260219-4318,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260219,20260219-4317,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260219,20260219-4316,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260219,20260219-4315,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260219,20260219-4314,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260219,20260219-4313,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260219,20260219-4312,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260219,20260219-4311,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260219,20260219-4310,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260219,20260219-4309,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260219,20260219-4308,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260219,20260219-4307,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260219,20260219-4306,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260219,20260219-4305,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260219,20260219-4304,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260219,20260219-4303,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260219,20260219-4302,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260219,20260219-4301,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260219,20260219-4241,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260219,20260219-4240,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260219,20260219-4239,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260219,20260219-4238,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260219,20260219-4237,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260219,20260219-4236,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260219,20260219-4235,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260219,20260219-4234,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260219,20260219-4233,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260219,20260219-4232,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260219,20260219-4231,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260219,20260219-4230,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260219,20260219-4229,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260219,20260219-4228,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260219,20260219-4227,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260219,20260219-4226,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260219,20260219-4225,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260219,20260219-4224,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260219,20260219-4223,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260219,20260219-4222,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260219,20260219-4221,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260219,20260219-4220,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260219,20260219-4219,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260219,20260219-4218,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260219,20260219-4217,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260219,20260219-4216,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260219,20260219-4215,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260219,20260219-4214,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260219,20260219-4213,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260219,20260219-4212,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260219,20260219-4211,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260219,20260219-4210,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260219,20260219-4209,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260219,20260219-4208,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260219,20260219-4207,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260219,20260219-4206,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260219,20260219-4205,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260219,20260219-4204,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260219,20260219-4203,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260219,20260219-4142,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260219,20260219-4141,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260219,20260219-4140,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260219,20260219-4139,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260219,20260219-4138,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260219,20260219-4137,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260219,20260219-4136,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260219,20260219-4135,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260219,20260219-4134,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260219,20260219-4133,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260219,20260219-4132,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260219,20260219-4131,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260219,20260219-4130,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260219,20260219-4129,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260219,20260219-4128,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260219,20260219-4127,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260219,20260219-4126,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260219,20260219-4125,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260219,20260219-4124,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260219,20260219-4123,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260219,20260219-4122,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260219,20260219-4121,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260219,20260219-4120,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260219,20260219-4119,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260219,20260219-4118,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260219,20260219-4117,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260219,20260219-4116,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260219,20260219-4115,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260219,20260219-4114,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260219,20260219-4113,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260219,20260219-4112,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260219,20260219-4111,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260219,20260219-4110,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260219,20260219-4109,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260219,20260219-4108,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260219,20260219-4107,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260219,20260219-4106,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260219,20260219-4105,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260219,20260219-4104,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260219,20260219-4043,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260219,20260219-4042,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260219,20260219-4041,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260219,20260219-4040,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260219,20260219-4039,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260219,20260219-4038,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260219,20260219-4037,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260219,20260219-4036,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260219,20260219-4035,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260219,20260219-4034,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260219,20260219-4033,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260219,20260219-4032,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260219,20260219-4031,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260219,20260219-4030,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260219,20260219-4029,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260219,20260219-4028,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260219,20260219-4027,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260219,20260219-4026,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260219,20260219-4025,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260219,20260219-4024,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260219,20260219-4023,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260219,20260219-4022,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260219,20260219-4021,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260219,20260219-4020,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260219,20260219-4019,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260219,20260219-4018,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260219,20260219-4017,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260219,20260219-4016,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260219,20260219-4015,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260219,20260219-4014,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260219,20260219-4013,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260219,20260219-4012,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260219,20260219-4011,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260219,20260219-4010,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260219,20260219-4009,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260219,20260219-4008,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260219,20260219-4007,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260219,20260219-4006,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260219,20260219-4005,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260219,20260219-4004,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260219,20260219-4003,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260218,20260218-4341,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260218,20260218-4340,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260218,20260218-4339,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260218,20260218-4338,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260218,20260218-4337,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260218,20260218-4336,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260218,20260218-4335,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260218,20260218-4334,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260218,20260218-4333,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260218,20260218-4332,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260218,20260218-4331,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260218,20260218-4330,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260218,20260218-4329,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260218,20260218-4328,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260218,20260218-4327,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260218,20260218-4326,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260218,20260218-4325,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260218,20260218-4324,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260218,20260218-4323,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260218,20260218-4322,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260218,20260218-4321,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260218,20260218-4320,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260218,20260218-4319,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260218,20260218-4318,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260218,20260218-4317,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260218,20260218-4316,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260218,20260218-4315,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20260218,20260218-4314,UP Express Union Station,1,UP05,PAUN,1,2
UP,20260218,20260218-4313,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20260218,20260218-4312,UP Express Union Station,1,UP01,PAUN,1,2
UP,20260218,20260218-4311,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20260218,20260218-4310,UP Express Union Station,1,UP02,PAUN,1,2
UP,20260218,20260218-4309,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20260218,20260218-4308,UP Express Union Station,1,UP03,PAUN,1,2
UP,20260218,20260218-4307,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20260218,20260218-4306,UP Express Union Station,1,UP04,PAUN,1,2
UP,20260218,20260218-4305,UP Express Pearson Airport,0,UP04,UNPA,1,2
